window_size,hash,ham_distance,similarity,error,blast_output
4,Boost,13,79.6875,4.202500,83.89
4,Boost,13,79.6875,4.202500,83.89
4,Boost,13,79.6875,4.202500,83.89
4,Boost,13,79.6875,4.202500,83.89
4,Boost,14,78.125,5.205000,83.33
4,Boost,14,78.125,5.205000,83.33
4,Boost,14,78.125,5.205000,83.33
4,Boost,14,78.125,5.205000,83.33
4,Boost,14,78.125,5.205000,83.33
4,Boost,14,78.125,5.205000,83.33
4,Boost,14,78.125,5.205000,83.33
4,Boost,14,78.125,5.205000,83.33
4,Boost,14,78.125,5.205000,83.33
4,Boost,9,85.9375,12.792500,98.73
4,Boost,18,71.875,11.455000,83.33
4,Boost,14,78.125,11.815000,89.94
4,Boost,11,82.8125,0.427500,83.24
4,Boost,16,75.0,8.330000,83.33
4,Boost,16,75.0,8.330000,83.33
4,Boost,19,70.3125,13.017500,83.33
4,Boost,18,71.875,13.125000,85
4,Boost,17,73.4375,9.242500,82.68
4,Boost,15,76.5625,6.767500,83.33
4,Boost,15,76.5625,7.237500,83.8
4,Boost,15,76.5625,7.237500,83.8
4,Boost,16,75.0,8.330000,83.33
4,Boost,20,68.75,16.640000,85.39
4,Boost,14,78.125,4.655000,82.78
4,Boost,10,84.375,1.045000,83.33
4,Boost,14,78.125,7.985000,86.11
4,Boost,20,68.75,14.580000,83.33
4,Boost,18,71.875,16.425000,88.3
4,Boost,15,76.5625,10.027500,86.59
4,Boost,11,82.8125,9.827500,92.64
4,Boost,15,76.5625,5.657500,82.22
4,Boost,15,76.5625,5.657500,82.22
4,Boost,18,71.875,12.565000,84.44
4,Boost,19,70.3125,12.467500,82.78
4,Boost,11,82.8125,0.032500,82.78
4,Boost,11,82.8125,0.032500,82.78
4,Boost,21,67.1875,16.612500,83.8
4,Boost,13,79.6875,7.372500,87.06
4,Boost,19,70.3125,13.487500,83.8
4,Boost,18,71.875,10.805000,82.68
4,Boost,14,78.125,5.675000,83.8
4,Boost,19,70.3125,15.157500,85.47
4,Boost,21,67.1875,18.442500,85.63
4,Boost,24,62.5,20.080000,82.58
4,Boost,13,79.6875,2.532500,82.22
4,Boost,16,75.0,6.670000,81.67
4,Boost,17,73.4375,7.672500,81.11
4,Boost,19,70.3125,14.347500,84.66
4,Boost,18,71.875,10.345000,82.22
4,Boost,18,71.875,10.345000,82.22
4,Boost,17,73.4375,11.312500,84.75
4,Boost,14,78.125,6.145000,84.27
4,Boost,20,68.75,13.370000,82.12
4,Boost,16,75.0,14.760000,89.76
4,Boost,12,81.25,9.110000,90.36
4,Boost,14,78.125,11.035000,89.16
4,Boost,14,78.125,11.035000,89.16
4,Boost,18,71.875,9.795000,81.67
4,Boost,19,70.3125,12.267500,82.58
4,Boost,23,64.0625,18.157500,82.22
4,Boost,23,64.0625,18.157500,82.22
4,Boost,23,64.0625,18.157500,82.22
4,Boost,23,64.0625,18.157500,82.22
4,Boost,21,67.1875,14.482500,81.67
4,Boost,21,67.1875,14.482500,81.67
4,Boost,18,71.875,20.475000,92.35
4,Boost,10,84.375,0.395000,83.98
4,Boost,24,62.5,19.170000,81.67
4,Boost,22,65.625,16.045000,81.67
4,Boost,22,65.625,16.045000,81.67
4,Boost,22,65.625,16.045000,81.67
4,Boost,22,65.625,16.045000,81.67
4,Boost,14,78.125,13.175000,91.3
4,Boost,12,81.25,7.300000,88.55
4,Boost,24,62.5,19.170000,81.67
4,Boost,23,64.0625,18.617500,82.68
4,Boost,17,73.4375,17.862500,91.3
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,24,62.5,19.170000,81.67
4,Boost,23,64.0625,17.047500,81.11
4,Boost,23,64.0625,17.607500,81.67
4,Boost,13,79.6875,11.612500,91.3
4,Boost,11,82.8125,8.487500,91.3
4,Boost,11,82.8125,8.487500,91.3
4,Boost,20,68.75,12.920000,81.67
4,Boost,16,75.0,11.780000,86.78
4,Boost,19,70.3125,10.247500,80.56
4,Boost,15,76.5625,14.117500,90.68
4,Boost,22,65.625,15.935000,81.56
4,Boost,27,57.8125,23.857500,81.67
4,Boost,24,62.5,18.610000,81.11
4,Boost,16,75.0,6.670000,81.67
4,Boost,20,68.75,11.810000,80.56
4,Boost,19,70.3125,10.797500,81.11
4,Boost,23,64.0625,17.607500,81.67
4,Boost,20,68.75,11.810000,80.56
4,Boost,27,57.8125,23.297500,81.11
4,Boost,27,57.8125,23.297500,81.11
4,Boost,12,81.25,10.000000,91.25
4,Boost,22,65.625,16.045000,81.67
4,Boost,14,78.125,12.555000,90.68
4,Boost,22,65.625,16.045000,81.67
4,Boost,23,64.0625,17.047500,81.11
4,Boost,14,78.125,12.555000,90.68
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,22,65.625,15.485000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,22,65.625,15.485000,81.11
4,Boost,22,65.625,15.485000,81.11
4,Boost,22,65.625,15.485000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,13,79.6875,10.992500,90.68
4,Boost,23,64.0625,17.047500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,15,76.5625,14.117500,90.68
4,Boost,23,64.0625,17.047500,81.11
4,Boost,23,64.0625,17.047500,81.11
4,Boost,25,60.9375,19.622500,80.56
4,Boost,16,75.0,4.440000,79.44
4,Boost,16,75.0,15.680000,90.68
4,Boost,24,62.5,18.610000,81.11
4,Boost,26,59.375,21.735000,81.11
4,Boost,24,62.5,18.610000,81.11
4,Boost,24,62.5,18.610000,81.11
4,Boost,24,62.5,18.610000,81.11
4,Boost,24,62.5,18.610000,81.11
4,Boost,17,73.4375,7.122500,80.56
4,Boost,14,78.125,13.695000,91.82
4,Boost,23,64.0625,17.047500,81.11
4,Boost,23,64.0625,17.047500,81.11
4,Boost,23,64.0625,17.047500,81.11
4,Boost,23,64.0625,17.047500,81.11
4,Boost,9,85.9375,5.882500,91.82
4,Boost,18,71.875,10.615000,82.49
4,Boost,16,75.0,7.120000,82.12
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,19,70.3125,12.367500,82.68
4,Boost,19,70.3125,12.367500,82.68
4,Boost,25,60.9375,20.172500,81.11
4,Boost,17,73.4375,8.232500,81.67
4,Boost,21,67.1875,13.922500,81.11
4,Boost,21,67.1875,13.922500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,15,76.5625,15.257500,91.82
4,Boost,15,76.5625,15.257500,91.82
4,Boost,15,76.5625,15.257500,91.82
4,Boost,15,76.5625,15.257500,91.82
4,Boost,15,76.5625,15.257500,91.82
4,Boost,15,76.5625,15.257500,91.82
4,Boost,15,76.5625,15.257500,91.82
4,Boost,28,56.25,24.310000,80.56
4,Boost,28,56.25,24.310000,80.56
4,Boost,28,56.25,24.310000,80.56
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,28,56.25,25.420000,81.67
4,Boost,18,71.875,8.685000,80.56
4,Boost,28,56.25,24.310000,80.56
4,Boost,28,56.25,24.310000,80.56
4,Boost,28,56.25,24.310000,80.56
4,Boost,28,56.25,24.310000,80.56
4,Boost,28,56.25,24.310000,80.56
4,Boost,28,56.25,24.310000,80.56
4,Boost,28,56.25,24.310000,80.56
4,Boost,28,56.25,24.310000,80.56
4,Boost,28,56.25,24.310000,80.56
4,Boost,28,56.25,24.310000,80.56
4,Boost,28,56.25,24.310000,80.56
4,Boost,28,56.25,24.310000,80.56
4,Boost,28,56.25,24.310000,80.56
4,Boost,28,56.25,24.310000,80.56
4,Boost,25,60.9375,21.742500,82.68
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,21,67.1875,13.922500,81.11
4,Boost,19,70.3125,10.797500,81.11
4,Boost,21,67.1875,13.922500,81.11
4,Boost,21,67.1875,13.922500,81.11
4,Boost,18,71.875,9.235000,81.11
4,Boost,18,71.875,9.235000,81.11
4,Boost,21,67.1875,13.922500,81.11
4,Boost,21,67.1875,15.962500,83.15
4,Boost,21,67.1875,13.922500,81.11
4,Boost,21,67.1875,13.922500,81.11
4,Boost,21,67.1875,13.922500,81.11
4,Boost,23,64.0625,17.047500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,24,62.5,18.610000,81.11
4,Boost,24,62.5,18.610000,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
4,Boost,25,60.9375,20.172500,81.11
